State,Industry,Year,Value
Pennsylvania,Information,2015,29.602499999999996
Pennsylvania,Information,2016,30.50583333333333
Pennsylvania,Information,2017,31.75833333333333
Pennsylvania,Information,2018,33.35428571428571
Pennsylvania,Leisure and Hospitality,2008,12.775833333333333
Pennsylvania,Leisure and Hospitality,2009,12.467500000000001
Pennsylvania,Leisure and Hospitality,2010,12.408333333333331
Pennsylvania,Leisure and Hospitality,2011,12.4675
Pennsylvania,Leisure and Hospitality,2012,12.7325
Pennsylvania,Leisure and Hospitality,2013,13.830833333333336
Pennsylvania,Leisure and Hospitality,2014,14.294166666666667
Pennsylvania,Leisure and Hospitality,2015,13.764166666666666
Pennsylvania,Leisure and Hospitality,2016,13.970833333333331
Pennsylvania,Leisure and Hospitality,2017,14.765833333333335
Pennsylvania,Leisure and Hospitality,2018,15.248571428571429
Pennsylvania,Manufacturing,2008,21.141666666666662
Pennsylvania,Manufacturing,2009,21.715833333333336
Pennsylvania,Manufacturing,2010,21.96083333333333
Pennsylvania,Manufacturing,2011,22.706666666666667
Pennsylvania,Manufacturing,2012,23.624166666666667
Pennsylvania,Manufacturing,2013,24.07833333333333
Pennsylvania,Manufacturing,2014,24.05666666666667
Pennsylvania,Manufacturing,2015,24.024166666666662
Pennsylvania,Manufacturing,2016,24.50666666666667
Pennsylvania,Manufacturing,2017,25.516666666666666
Pennsylvania,Manufacturing,2018,25.637142857142862
Pennsylvania,Other Services,2008,18.007499999999997
Pennsylvania,Other Services,2009,18.375833333333336
Pennsylvania,Other Services,2010,18.333333333333332
Pennsylvania,Other Services,2011,18.7
Pennsylvania,Other Services,2012,19.689166666666665
Pennsylvania,Other Services,2013,20.045
Pennsylvania,Other Services,2014,20.462500000000002
Pennsylvania,Other Services,2015,20.754166666666666
Pennsylvania,Other Services,2016,20.376666666666665
Pennsylvania,Other Services,2017,21.0125
Pennsylvania,Other Services,2018,22.549999999999994
Pennsylvania,Professional and Business Services,2008,25.03
Pennsylvania,Professional and Business Services,2009,25.971666666666668
Pennsylvania,Professional and Business Services,2010,26.782500000000002
Pennsylvania,Professional and Business Services,2011,27.479166666666668
Pennsylvania,Professional and Business Services,2012,28.355833333333333
Pennsylvania,Professional and Business Services,2013,28.96666666666667
Pennsylvania,Professional and Business Services,2014,30.129166666666663
Pennsylvania,Professional and Business Services,2015,31.070833333333336
Pennsylvania,Professional and Business Services,2016,32.005
Pennsylvania,Professional and Business Services,2017,32.306666666666665
Pennsylvania,Professional and Business Services,2018,32.287142857142854
Pennsylvania,Trade Transportation and Utilities,2008,17.937499999999996
Pennsylvania,Trade Transportation and Utilities,2009,18.505833333333335
Pennsylvania,Trade Transportation and Utilities,2010,18.894166666666667
Pennsylvania,Trade Transportation and Utilities,2011,19.092500000000005
Pennsylvania,Trade Transportation and Utilities,2012,19.595
Pennsylvania,Trade Transportation and Utilities,2013,20.125000000000004
Pennsylvania,Trade Transportation and Utilities,2014,20.429166666666664
Pennsylvania,Trade Transportation and Utilities,2015,21.070833333333333
Pennsylvania,Trade Transportation and Utilities,2016,21.11916666666666
Pennsylvania,Trade Transportation and Utilities,2017,21.389166666666668
Pennsylvania,Trade Transportation and Utilities,2018,22.490000000000002
Rhode Island,Construction,2008,27.05583333333333
Rhode Island,Construction,2009,27.174166666666665
Rhode Island,Construction,2010,27.68916666666667
Rhode Island,Construction,2011,28.222499999999997
Rhode Island,Construction,2012,28.598333333333333
Rhode Island,Construction,2013,29.355833333333337
Rhode Island,Construction,2014,29.148333333333337
Rhode Island,Construction,2015,28.669999999999998
Rhode Island,Construction,2016,28.88
Rhode Island,Construction,2017,29.264166666666664
Rhode Island,Construction,2018,31.967142857142857
Rhode Island,Leisure and Hospitality,2008,14.7575
Rhode Island,Leisure and Hospitality,2009,14.917499999999999
Rhode Island,Leisure and Hospitality,2010,14.089999999999998
Rhode Island,Leisure and Hospitality,2011,13.944166666666668
Rhode Island,Leisure and Hospitality,2012,13.834166666666668
Rhode Island,Leisure and Hospitality,2013,14.014166666666666
Rhode Island,Leisure and Hospitality,2014,13.794166666666664
Rhode Island,Leisure and Hospitality,2015,14.650833333333333
Rhode Island,Leisure and Hospitality,2016,15.774999999999999
Rhode Island,Leisure and Hospitality,2017,16.2
Rhode Island,Leisure and Hospitality,2018,16.548571428571428
Rhode Island,Manufacturing,2008,21.311666666666667
Rhode Island,Manufacturing,2009,21.775000000000002
Rhode Island,Manufacturing,2010,22.075000000000003
Rhode Island,Manufacturing,2011,23.393333333333334
Rhode Island,Manufacturing,2012,23.900000000000002
Rhode Island,Manufacturing,2013,24.813333333333333
Rhode Island,Manufacturing,2014,26.173333333333332
Rhode Island,Manufacturing,2015,24.748333333333335
Rhode Island,Manufacturing,2016,23.587499999999995
Rhode Island,Manufacturing,2017,23.561666666666667
Rhode Island,Manufacturing,2018,23.814285714285717
Rhode Island,Professional and Business Services,2008,28.651666666666667
Rhode Island,Professional and Business Services,2009,27.606666666666666
Rhode Island,Professional and Business Services,2010,27.324166666666667
Rhode Island,Professional and Business Services,2011,28.87583333333333
Rhode Island,Professional and Business Services,2012,30.39083333333333
Rhode Island,Professional and Business Services,2013,29.90666666666667
Rhode Island,Professional and Business Services,2014,29.175833333333333
Rhode Island,Professional and Business Services,2015,29.950833333333332
Rhode Island,Professional and Business Services,2016,30.476666666666663
Rhode Island,Professional and Business Services,2017,31.733333333333334
Rhode Island,Professional and Business Services,2018,32.59142857142857
Rhode Island,Trade Transportation and Utilities,2008,20.238333333333337
Rhode Island,Trade Transportation and Utilities,2009,19.792499999999997
Rhode Island,Trade Transportation and Utilities,2010,19.785833333333333
Rhode Island,Trade Transportation and Utilities,2011,20.484166666666667
Rhode Island,Trade Transportation and Utilities,2012,20.755
Rhode Island,Trade Transportation and Utilities,2013,21.249166666666667
Rhode Island,Trade Transportation and Utilities,2014,20.74
Rhode Island,Trade Transportation and Utilities,2015,20.13333333333333
Rhode Island,Trade Transportation and Utilities,2016,21.14166666666667
Rhode Island,Trade Transportation and Utilities,2017,23.69083333333333
Rhode Island,Trade Transportation and Utilities,2018,26.02
South Carolina,Construction,2008,19.376666666666665
South Carolina,Construction,2009,21.034166666666664
South Carolina,Construction,2010,20.9
South Carolina,Construction,2011,21.366666666666664
South Carolina,Construction,2012,20.431666666666665
South Carolina,Construction,2013,20.08583333333333
South Carolina,Construction,2014,20.576666666666668
South Carolina,Construction,2015,20.878333333333337
South Carolina,Construction,2016,22.352499999999996
South Carolina,Construction,2017,23.001666666666665
South Carolina,Construction,2018,24.390000000000004
South Carolina,Financial Activities,2008,22.120833333333334
South Carolina,Financial Activities,2009,21.593333333333337
South Carolina,Financial Activities,2010,23.64333333333333
South Carolina,Financial Activities,2011,23.3275
South Carolina,Financial Activities,2012,23.049166666666665
South Carolina,Financial Activities,2013,21.020833333333332
South Carolina,Financial Activities,2014,23.21083333333333
South Carolina,Financial Activities,2015,24.80333333333333
South Carolina,Financial Activities,2016,25.509166666666662
South Carolina,Financial Activities,2017,26.322500000000005
South Carolina,Financial Activities,2018,28.625714285714285
South Carolina,Leisure and Hospitality,2008,10.651666666666666
South Carolina,Leisure and Hospitality,2009,10.949166666666665
South Carolina,Leisure and Hospitality,2010,11.369166666666665
South Carolina,Leisure and Hospitality,2011,11.918333333333335
South Carolina,Leisure and Hospitality,2012,11.6325
South Carolina,Leisure and Hospitality,2013,11.57
South Carolina,Leisure and Hospitality,2014,11.856666666666667
South Carolina,Leisure and Hospitality,2015,12.07
South Carolina,Leisure and Hospitality,2016,12.4325
South Carolina,Leisure and Hospitality,2017,12.628333333333332
South Carolina,Leisure and Hospitality,2018,12.851428571428572
South Carolina,Manufacturing,2008,18.97083333333333
South Carolina,Manufacturing,2009,19.884999999999998
South Carolina,Manufacturing,2010,20.705833333333334
South Carolina,Manufacturing,2011,20.8325
South Carolina,Manufacturing,2012,20.9675
South Carolina,Manufacturing,2013,21.853333333333335
South Carolina,Manufacturing,2014,23.076666666666668
South Carolina,Manufacturing,2015,23.680833333333336
South Carolina,Manufacturing,2016,24.525833333333335
South Carolina,Manufacturing,2017,24.705833333333334
South Carolina,Manufacturing,2018,25.41428571428571
South Carolina,Other Services,2008,16.787499999999998
South Carolina,Other Services,2009,16.135833333333334
South Carolina,Other Services,2010,16.581666666666667
South Carolina,Other Services,2011,17.852500000000003
South Carolina,Other Services,2012,17.675833333333333
South Carolina,Other Services,2013,16.561666666666667
South Carolina,Other Services,2014,15.591666666666667
South Carolina,Other Services,2015,16.2775
South Carolina,Other Services,2016,18.0125
South Carolina,Other Services,2017,21.537499999999998
South Carolina,Other Services,2018,23.09857142857143
South Carolina,Professional and Business Services,2008,23.371666666666666
South Carolina,Professional and Business Services,2009,23.941666666666663
South Carolina,Professional and Business Services,2010,21.73
South Carolina,Professional and Business Services,2011,22.219166666666666
South Carolina,Professional and Business Services,2012,22.49083333333333
South Carolina,Professional and Business Services,2013,23.231666666666666
South Carolina,Professional and Business Services,2014,23.374166666666667
South Carolina,Professional and Business Services,2015,23.35416666666667
South Carolina,Professional and Business Services,2016,23.639166666666668
South Carolina,Professional and Business Services,2017,25.28833333333333
South Carolina,Professional and Business Services,2018,25.998571428571427
South Carolina,Trade Transportation and Utilities,2008,17.6325
South Carolina,Trade Transportation and Utilities,2009,17.587500000000002
South Carolina,Trade Transportation and Utilities,2010,17.964166666666667
South Carolina,Trade Transportation and Utilities,2011,18.4175
South Carolina,Trade Transportation and Utilities,2012,18.379166666666666
South Carolina,Trade Transportation and Utilities,2013,19.435
South Carolina,Trade Transportation and Utilities,2014,19.897499999999997
South Carolina,Trade Transportation and Utilities,2015,20.034999999999997
South Carolina,Trade Transportation and Utilities,2016,20.461666666666662
South Carolina,Trade Transportation and Utilities,2017,21.409166666666668
South Carolina,Trade Transportation and Utilities,2018,21.75
South Dakota,Leisure and Hospitality,2008,11.146666666666667
South Dakota,Leisure and Hospitality,2009,10.972500000000002
South Dakota,Leisure and Hospitality,2010,10.693333333333335
South Dakota,Leisure and Hospitality,2011,10.875833333333333
South Dakota,Leisure and Hospitality,2012,11.5925
South Dakota,Leisure and Hospitality,2013,11.874166666666666
South Dakota,Leisure and Hospitality,2014,12.34083333333333
South Dakota,Leisure and Hospitality,2015,12.897499999999996
South Dakota,Leisure and Hospitality,2016,13.256666666666666
South Dakota,Leisure and Hospitality,2017,13.7325
South Dakota,Leisure and Hospitality,2018,14.135714285714286
South Dakota,Manufacturing,2008,16.34166666666667
South Dakota,Manufacturing,2009,17.049166666666665
South Dakota,Manufacturing,2010,17.720000000000002
South Dakota,Manufacturing,2011,18.74
South Dakota,Manufacturing,2012,18.656666666666666
South Dakota,Manufacturing,2013,19.261666666666667
South Dakota,Manufacturing,2014,20.0725
South Dakota,Manufacturing,2015,21.201666666666668
South Dakota,Manufacturing,2016,21.063333333333333
South Dakota,Manufacturing,2017,21.551666666666666
South Dakota,Manufacturing,2018,21.415714285714284
South Dakota,Professional and Business Services,2008,21.849999999999998
South Dakota,Professional and Business Services,2009,21.233333333333334
South Dakota,Professional and Business Services,2010,20.493333333333332
South Dakota,Professional and Business Services,2011,23.200833333333332
South Dakota,Professional and Business Services,2012,23.140833333333333
South Dakota,Professional and Business Services,2013,23.742499999999996
South Dakota,Professional and Business Services,2014,24.122500000000002
South Dakota,Professional and Business Services,2015,24.598333333333333
South Dakota,Professional and Business Services,2016,24.939166666666665
South Dakota,Professional and Business Services,2017,26.930000000000003
South Dakota,Professional and Business Services,2018,27.31714285714286
South Dakota,Trade Transportation and Utilities,2008,15.152499999999998
South Dakota,Trade Transportation and Utilities,2009,18.7025
South Dakota,Trade Transportation and Utilities,2010,19.7
South Dakota,Trade Transportation and Utilities,2011,19.180833333333332
South Dakota,Trade Transportation and Utilities,2012,19.421666666666667
South Dakota,Trade Transportation and Utilities,2013,19.175833333333333
South Dakota,Trade Transportation and Utilities,2014,19.49833333333334
South Dakota,Trade Transportation and Utilities,2015,19.846666666666664
South Dakota,Trade Transportation and Utilities,2016,20.26
South Dakota,Trade Transportation and Utilities,2017,20.976666666666667
South Dakota,Trade Transportation and Utilities,2018,21.48857142857143
Tennessee,Financial Activities,2008,20.919166666666666
Tennessee,Financial Activities,2009,21.365
Tennessee,Financial Activities,2010,22.21166666666667
Tennessee,Financial Activities,2011,23.182500000000005
Tennessee,Financial Activities,2012,23.1675
Tennessee,Financial Activities,2013,23.783333333333335
Tennessee,Financial Activities,2014,24.580000000000002
Tennessee,Financial Activities,2015,25.887500000000003
Tennessee,Financial Activities,2016,26.478333333333335
Tennessee,Financial Activities,2017,27.701666666666668
Tennessee,Financial Activities,2018,29.504285714285718
Tennessee,Information,2008,21.128333333333334
Tennessee,Information,2009,22.9575
Tennessee,Information,2010,23.923333333333332
Tennessee,Information,2011,23.715833333333332
Tennessee,Information,2012,23.113333333333333
Tennessee,Information,2013,25.375833333333333
Tennessee,Information,2014,25.598333333333333
Tennessee,Information,2015,27.204166666666666
Tennessee,Information,2016,29.0125
Tennessee,Information,2017,31.55583333333333
Tennessee,Information,2018,31.248571428571427
Tennessee,Leisure and Hospitality,2008,11.49
Tennessee,Leisure and Hospitality,2009,11.573333333333332
Tennessee,Leisure and Hospitality,2010,11.616666666666667
Tennessee,Leisure and Hospitality,2011,11.752499999999998
Tennessee,Leisure and Hospitality,2012,11.921666666666667
Tennessee,Leisure and Hospitality,2013,11.723333333333334
Tennessee,Leisure and Hospitality,2014,11.591666666666667
Tennessee,Leisure and Hospitality,2015,12.088333333333333
Tennessee,Leisure and Hospitality,2016,12.499166666666667
Tennessee,Leisure and Hospitality,2017,13.292499999999999
Tennessee,Leisure and Hospitality,2018,14.337142857142856
Tennessee,Manufacturing,2008,20.2775
Tennessee,Manufacturing,2009,21.110000000000003
Tennessee,Manufacturing,2010,21.974166666666665
Tennessee,Manufacturing,2011,21.577499999999997
Tennessee,Manufacturing,2012,20.580000000000002
Tennessee,Manufacturing,2013,20.6375
Tennessee,Manufacturing,2014,20.910833333333336
Tennessee,Manufacturing,2015,21.417500000000004
Tennessee,Manufacturing,2016,23.215000000000003
Tennessee,Manufacturing,2017,23.6775
Tennessee,Manufacturing,2018,24.009999999999998
Tennessee,Other Services,2008,17.208333333333332
Tennessee,Other Services,2009,16.360833333333332
Tennessee,Other Services,2010,16.549166666666668
Tennessee,Other Services,2011,17.4975
Tennessee,Other Services,2012,18.288333333333338
Tennessee,Other Services,2013,19.175
Tennessee,Other Services,2014,19.976666666666667
Tennessee,Other Services,2015,19.611666666666665
Tennessee,Other Services,2016,19.595
Tennessee,Other Services,2017,20.199166666666667
Tennessee,Other Services,2018,20.665714285714284
Tennessee,Professional and Business Services,2008,22.96166666666667
Tennessee,Professional and Business Services,2009,22.481666666666666
Tennessee,Professional and Business Services,2010,22.960000000000004
Tennessee,Professional and Business Services,2011,24.219166666666666
Tennessee,Professional and Business Services,2012,25.099166666666672
Tennessee,Professional and Business Services,2013,24.445000000000007
Tennessee,Professional and Business Services,2014,25.668333333333337
Tennessee,Professional and Business Services,2015,24.174166666666668
Tennessee,Professional and Business Services,2016,25.453333333333333
Tennessee,Professional and Business Services,2017,27.294166666666666
Tennessee,Professional and Business Services,2018,27.635714285714283
Tennessee,Trade Transportation and Utilities,2008,18.772500000000004
Tennessee,Trade Transportation and Utilities,2009,18.578333333333337
Tennessee,Trade Transportation and Utilities,2010,18.409166666666668
Tennessee,Trade Transportation and Utilities,2011,18.3725
Tennessee,Trade Transportation and Utilities,2012,18.4175
Tennessee,Trade Transportation and Utilities,2013,18.76583333333333
Tennessee,Trade Transportation and Utilities,2014,19.081666666666667
Tennessee,Trade Transportation and Utilities,2015,19.173333333333336
Tennessee,Trade Transportation and Utilities,2016,19.681666666666665
Tennessee,Trade Transportation and Utilities,2017,20.47083333333333
Tennessee,Trade Transportation and Utilities,2018,20.439999999999998
Texas,Construction,2008,19.6825
Texas,Construction,2009,19.56416666666667
Texas,Construction,2010,19.6825
Texas,Construction,2011,20.04416666666667
Texas,Construction,2012,21.767500000000002
Texas,Construction,2013,22.56833333333334
Texas,Construction,2014,23.695833333333336
Texas,Construction,2015,24.915000000000003
Texas,Construction,2016,25.469166666666666
Texas,Construction,2017,25.974166666666665
Texas,Construction,2018,27.961428571428574
Texas,Financial Activities,2008,25.25166666666667
Texas,Financial Activities,2009,25.386666666666667
Texas,Financial Activities,2010,25.525833333333335
Texas,Financial Activities,2011,24.897500000000004
Texas,Financial Activities,2012,24.3325
Texas,Financial Activities,2013,25.1875
Texas,Financial Activities,2014,26.638333333333335
Texas,Financial Activities,2015,28.360833333333332
Texas,Financial Activities,2016,29.2
Texas,Financial Activities,2017,29.971666666666664
Texas,Financial Activities,2018,30.33857142857143
Texas,Leisure and Hospitality,2008,11.408333333333333
Texas,Leisure and Hospitality,2009,11.668333333333335
Texas,Leisure and Hospitality,2010,11.725833333333334
Texas,Leisure and Hospitality,2011,11.93
Texas,Leisure and Hospitality,2012,11.925833333333332
Texas,Leisure and Hospitality,2013,11.947499999999998
Texas,Leisure and Hospitality,2014,12.421666666666665
Texas,Leisure and Hospitality,2015,12.728333333333333
Texas,Leisure and Hospitality,2016,12.896666666666668
Texas,Leisure and Hospitality,2017,13.038333333333332
Texas,Leisure and Hospitality,2018,13.401428571428571
Texas,Manufacturing,2008,23.064166666666665
Texas,Manufacturing,2009,23.30666666666667
Texas,Manufacturing,2010,23.723333333333333
Texas,Manufacturing,2011,23.968333333333334
Texas,Manufacturing,2012,23.4575
Texas,Manufacturing,2013,24.662499999999998
Texas,Manufacturing,2014,25.97
Texas,Manufacturing,2015,27.23833333333333
Texas,Manufacturing,2016,28.444999999999997
Texas,Manufacturing,2017,28.521666666666672
Texas,Manufacturing,2018,28.64428571428571
Texas,Other Services,2008,15.994166666666667
Texas,Other Services,2009,16.78166666666667
Texas,Other Services,2010,17.290000000000003
Texas,Other Services,2011,19.45
Texas,Other Services,2012,21.008333333333333
Texas,Other Services,2013,21.100833333333334
Texas,Other Services,2014,20.964166666666667
Texas,Other Services,2015,20.0825
Texas,Other Services,2016,19.490833333333335
Texas,Other Services,2017,21.079166666666666
Texas,Other Services,2018,22.025714285714287
Texas,Professional and Business Services,2008,25.260833333333334
Texas,Professional and Business Services,2009,26.239166666666666
Texas,Professional and Business Services,2010,26.252499999999998
Texas,Professional and Business Services,2011,25.674166666666668
Texas,Professional and Business Services,2012,25.623333333333335
Texas,Professional and Business Services,2013,26.55583333333334
Texas,Professional and Business Services,2014,28.19
Texas,Professional and Business Services,2015,28.710000000000004
Texas,Professional and Business Services,2016,29.224999999999998
Texas,Professional and Business Services,2017,29.825833333333335
Texas,Professional and Business Services,2018,29.59714285714286
Texas,Trade Transportation and Utilities,2008,27.544166666666666
Texas,Trade Transportation and Utilities,2009,27.59583333333333
Texas,Trade Transportation and Utilities,2010,27.8075
Texas,Trade Transportation and Utilities,2011,25.56083333333333
Texas,Trade Transportation and Utilities,2012,22.294999999999998
Texas,Trade Transportation and Utilities,2013,21.37833333333333
Texas,Trade Transportation and Utilities,2014,21.505
Texas,Trade Transportation and Utilities,2015,22.39333333333333
Texas,Trade Transportation and Utilities,2016,22.501666666666665
Texas,Trade Transportation and Utilities,2017,22.4275
Texas,Trade Transportation and Utilities,2018,22.72714285714286
Utah,Construction,2008,22.629166666666666
Utah,Construction,2009,24.007500000000004
Utah,Construction,2010,24.101666666666663
Utah,Construction,2011,23.51666666666667
Utah,Construction,2012,23.785
Utah,Construction,2013,24.227500000000003
Utah,Construction,2014,24.1125
Utah,Construction,2015,24.615
Utah,Construction,2016,25.176666666666666
Utah,Construction,2017,25.769166666666663
Utah,Construction,2018,26.64142857142857
Utah,Financial Activities,2008,22.739166666666666
Utah,Financial Activities,2009,26.0
Utah,Financial Activities,2010,25.4575
Utah,Financial Activities,2011,25.446666666666673
Utah,Financial Activities,2012,26.63916666666667
Utah,Financial Activities,2013,26.596666666666668
Utah,Financial Activities,2014,27.430833333333336
Utah,Financial Activities,2015,27.724166666666665
Utah,Financial Activities,2016,28.76916666666666
Utah,Financial Activities,2017,28.762500000000003
Utah,Financial Activities,2018,27.764285714285712
Utah,Information,2008,25.905
Utah,Information,2009,27.0775
Utah,Information,2010,27.485000000000003
Utah,Information,2011,27.015
Utah,Information,2012,25.65833333333333
Utah,Information,2013,28.93166666666667
Utah,Information,2014,30.409999999999997
Utah,Information,2015,32.64416666666667
Utah,Information,2016,33.818333333333335
Utah,Information,2017,34.165
Utah,Information,2018,37.21857142857143
Utah,Leisure and Hospitality,2008,11.725
Utah,Leisure and Hospitality,2009,11.871666666666668
Utah,Leisure and Hospitality,2010,12.121666666666668
Utah,Leisure and Hospitality,2011,12.150833333333333
Utah,Leisure and Hospitality,2012,12.178333333333335
Utah,Leisure and Hospitality,2013,12.625833333333333
Utah,Leisure and Hospitality,2014,12.868333333333332
Utah,Leisure and Hospitality,2015,13.444166666666666
Utah,Leisure and Hospitality,2016,13.528333333333334
Utah,Leisure and Hospitality,2017,14.199999999999998
Utah,Leisure and Hospitality,2018,14.820000000000002
Utah,Manufacturing,2008,21.133333333333333
Utah,Manufacturing,2009,21.82166666666667
Utah,Manufacturing,2010,22.674166666666665
Utah,Manufacturing,2011,21.935
Utah,Manufacturing,2012,22.173333333333336
Utah,Manufacturing,2013,22.344166666666666
Utah,Manufacturing,2014,23.230833333333333
Utah,Manufacturing,2015,24.740833333333338
Utah,Manufacturing,2016,25.99333333333333
Utah,Manufacturing,2017,27.063333333333333
Utah,Manufacturing,2018,26.45
Utah,Professional and Business Services,2008,36.00333333333333
Utah,Professional and Business Services,2009,30.458333333333332
Utah,Professional and Business Services,2010,27.968333333333334
Utah,Professional and Business Services,2011,25.775833333333335
Utah,Professional and Business Services,2012,25.590833333333336
Utah,Professional and Business Services,2013,27.80916666666666
Utah,Professional and Business Services,2014,29.205833333333334
Utah,Professional and Business Services,2015,29.060833333333335
Utah,Professional and Business Services,2016,30.411666666666665
Utah,Professional and Business Services,2017,31.413333333333327
Utah,Professional and Business Services,2018,31.774285714285714
Utah,Trade Transportation and Utilities,2008,19.79166666666667
Utah,Trade Transportation and Utilities,2009,19.340833333333332
Utah,Trade Transportation and Utilities,2010,19.238333333333333
Utah,Trade Transportation and Utilities,2011,20.570833333333336
Utah,Trade Transportation and Utilities,2012,21.9525
Utah,Trade Transportation and Utilities,2013,22.27333333333333
Utah,Trade Transportation and Utilities,2014,22.9175
Utah,Trade Transportation and Utilities,2015,23.27416666666667
Utah,Trade Transportation and Utilities,2016,22.587500000000002
Utah,Trade Transportation and Utilities,2017,22.45
Utah,Trade Transportation and Utilities,2018,22.89714285714286
Vermont,Construction,2008,21.52916666666667
Vermont,Construction,2009,22.06
Vermont,Construction,2010,21.2025
Vermont,Construction,2011,21.309166666666666
Vermont,Construction,2012,22.213333333333335
Vermont,Construction,2013,21.996666666666666
Vermont,Construction,2014,22.425
Vermont,Construction,2015,23.094166666666666
Vermont,Construction,2016,23.22583333333333
Vermont,Construction,2017,23.733333333333334
Vermont,Construction,2018,24.98714285714286
Vermont,Leisure and Hospitality,2008,15.131666666666666
Vermont,Leisure and Hospitality,2009,15.010833333333332
Vermont,Leisure and Hospitality,2010,14.475833333333334
Vermont,Leisure and Hospitality,2011,14.449999999999998
Vermont,Leisure and Hospitality,2012,14.823333333333332
Vermont,Leisure and Hospitality,2013,14.600833333333334
Vermont,Leisure and Hospitality,2014,15.316666666666665
Vermont,Leisure and Hospitality,2015,15.894999999999998
Vermont,Leisure and Hospitality,2016,16.3775
Vermont,Leisure and Hospitality,2017,16.924166666666668
Vermont,Leisure and Hospitality,2018,17.538571428571426
Vermont,Manufacturing,2008,20.75666666666667
Vermont,Manufacturing,2009,21.57916666666667
Vermont,Manufacturing,2010,22.691666666666674
Vermont,Manufacturing,2011,22.813333333333333
Vermont,Manufacturing,2012,22.569999999999997
Vermont,Manufacturing,2013,22.220833333333335
Vermont,Manufacturing,2014,22.363333333333333
Vermont,Manufacturing,2015,23.76
Vermont,Manufacturing,2016,25.003333333333334
Vermont,Manufacturing,2017,24.901666666666667
Vermont,Manufacturing,2018,25.19
Vermont,Professional and Business Services,2008,23.978333333333335
Vermont,Professional and Business Services,2009,24.83
Vermont,Professional and Business Services,2010,26.561666666666667
Vermont,Professional and Business Services,2011,28.828333333333337
Vermont,Professional and Business Services,2012,30.320833333333336
Vermont,Professional and Business Services,2013,30.80583333333333
Vermont,Professional and Business Services,2014,30.770833333333332
Vermont,Professional and Business Services,2015,30.973333333333333
Vermont,Professional and Business Services,2016,30.06416666666667
Vermont,Professional and Business Services,2017,30.409166666666664
Vermont,Professional and Business Services,2018,30.475714285714282
Vermont,Trade Transportation and Utilities,2008,18.115
Vermont,Trade Transportation and Utilities,2009,19.052500000000002
Vermont,Trade Transportation and Utilities,2010,19.055000000000003
Vermont,Trade Transportation and Utilities,2011,18.494166666666665
Vermont,Trade Transportation and Utilities,2012,18.2
Vermont,Trade Transportation and Utilities,2013,18.7875
Vermont,Trade Transportation and Utilities,2014,19.151666666666664
Vermont,Trade Transportation and Utilities,2015,20.127499999999998
Vermont,Trade Transportation and Utilities,2016,20.66083333333333
Vermont,Trade Transportation and Utilities,2017,21.11416666666667
Vermont,Trade Transportation and Utilities,2018,21.601428571428574
Virginia,Construction,2008,21.391666666666666
Virginia,Construction,2009,21.394166666666663
Virginia,Construction,2010,21.79416666666667
Virginia,Construction,2011,22.199166666666667
Virginia,Construction,2012,22.399999999999995
Virginia,Construction,2013,23.587499999999995
Virginia,Construction,2014,24.245833333333326
Virginia,Construction,2015,24.42
Virginia,Construction,2016,25.9075
Virginia,Construction,2017,26.135
Virginia,Construction,2018,26.065714285714286
Virginia,Financial Activities,2008,20.9225
Virginia,Financial Activities,2009,21.854166666666668
Virginia,Financial Activities,2010,24.885
Virginia,Financial Activities,2011,25.955
Virginia,Financial Activities,2012,26.204166666666666
Virginia,Financial Activities,2013,26.800833333333333
Virginia,Financial Activities,2014,26.36833333333334
Virginia,Financial Activities,2015,26.605833333333333
Virginia,Financial Activities,2016,27.48583333333333
Virginia,Financial Activities,2017,29.504166666666663
Virginia,Financial Activities,2018,30.59857142857143
Virginia,Leisure and Hospitality,2008,12.031666666666666
Virginia,Leisure and Hospitality,2009,12.211666666666666
Virginia,Leisure and Hospitality,2010,13.171666666666667
Virginia,Leisure and Hospitality,2011,13.040000000000004
Virginia,Leisure and Hospitality,2012,12.776666666666666
Virginia,Leisure and Hospitality,2013,12.89
Virginia,Leisure and Hospitality,2014,13.1225
Virginia,Leisure and Hospitality,2015,13.225833333333334
Virginia,Leisure and Hospitality,2016,13.418333333333335
Virginia,Leisure and Hospitality,2017,13.983333333333334
Virginia,Leisure and Hospitality,2018,14.331428571428573
Virginia,Manufacturing,2008,20.02583333333333
Virginia,Manufacturing,2009,20.3175
Virginia,Manufacturing,2010,20.915833333333335
Virginia,Manufacturing,2011,21.69666666666667
Virginia,Manufacturing,2012,22.0
Virginia,Manufacturing,2013,21.7925
Virginia,Manufacturing,2014,22.210000000000004
Virginia,Manufacturing,2015,22.367499999999996
Virginia,Manufacturing,2016,23.156666666666666
Virginia,Manufacturing,2017,23.84166666666667
Virginia,Manufacturing,2018,23.88
Virginia,Other Services,2008,21.734166666666667
Virginia,Other Services,2009,21.585833333333337
Virginia,Other Services,2010,22.425833333333333
Virginia,Other Services,2011,24.245833333333337
Virginia,Other Services,2012,25.290833333333335
Virginia,Other Services,2013,25.509999999999994
Virginia,Other Services,2014,25.60916666666667
Virginia,Other Services,2015,26.344166666666666
Virginia,Other Services,2016,27.390000000000004
Virginia,Other Services,2017,27.74416666666666
Virginia,Other Services,2018,28.064285714285717
Virginia,Professional and Business Services,2008,33.16416666666666
Virginia,Professional and Business Services,2009,33.56583333333333
